,business_status,name,place_id,price_level,rating,user_ratings_total
26441,OPERATIONAL,Dunkin',ChIJ1cXHjWGwxokRSu7QBeAi7KY,1.0,4.2,167.0
26442,OPERATIONAL,Wawa,ChIJR66vlGawxokRCy694cFnLYo,1.0,4.1,96.0
26443,OPERATIONAL,Yummi Yummi Chinese Restaurant,ChIJVVzUh7OoxokR-0oSHDZsABc,,4.0,149.0
26444,OPERATIONAL,Abington Pizza & Family Restaurant,ChIJh09DioGwxokR19nVP4xBLYs,1.0,3.9,111.0
26445,OPERATIONAL,Gummlai Thai,ChIJ8_Yau2ewxokRAHvo8mNMp9A,2.0,4.6,209.0
26446,OPERATIONAL,2 Fat Dogs Soups & Sandwiches,ChIJzUmSCmewxokRsAkGDwcf6QY,,4.9,139.0
26447,OPERATIONAL,Riviera D'Italia,ChIJ2_fOvGewxokRUeOJGtZam9c,2.0,4.5,308.0
26448,OPERATIONAL,Burger King,ChIJtV3jpCewxokRLBrxorSC1iU,1.0,3.9,746.0
26449,OPERATIONAL,Roslyn Pizza,ChIJ-UjvgmawxokR9StGevtn0aI,1.0,3.9,133.0
26450,OPERATIONAL,Little Italy Pizzeria,ChIJsereUH66xokRWdorjTN1F_8,1.0,4.2,75.0
26451,OPERATIONAL,Simon’s steaks,ChIJM67xfcuxxokR4OLNUzEOz90,,,
26452,OPERATIONAL,Fuji Asian,ChIJxxrcplOxxokRA48MivPlSxw,,4.8,92.0
26453,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJl4J0pIWwxokRs5NGhvkHrX0,1.0,4.5,193.0
26454,OPERATIONAL,Grace House,ChIJPwcHH2iwxokRqKyBMVI_qaE,2.0,4.1,89.0
26455,OPERATIONAL,Neal Kine Restaurant,ChIJscIiwU-wxokR_lJ5b8tqkAo,,,
26456,OPERATIONAL,Vintage Bar And Grill,ChIJQbqRb1iwxokR180_GbauH4s,2.0,4.4,466.0
26457,OPERATIONAL,Lee's Hoagie House,ChIJkW0SqkmwxokRV4J7Z9o3h4A,1.0,4.2,450.0
26458,OPERATIONAL,Dunkin',ChIJ1cXHjWGwxokRSu7QBeAi7KY,1.0,4.2,167.0
26459,OPERATIONAL,Chipotle Mexican Grill,ChIJ4zd1SFCwxokRhuLIebuVC60,1.0,3.6,333.0
26460,OPERATIONAL,Ban Ban Asian Bistro,ChIJ2ce-HU-wxokRq4LlVmZjTXI,2.0,4.3,331.0
26461,OPERATIONAL,2 Fat Dogs Soups & Sandwiches,ChIJzUmSCmewxokRsAkGDwcf6QY,,4.9,139.0
26462,OPERATIONAL,Boston Market,ChIJX2g1PjawxokRSFeO15Mf_dQ,1.0,3.8,795.0
26463,OPERATIONAL,Gummlai Thai,ChIJ8_Yau2ewxokRAHvo8mNMp9A,2.0,4.6,209.0
26464,OPERATIONAL,Lepore-Ba-Q,ChIJUd0nzUOwxokRupWaz5oEdj8,,3.4,65.0
26465,CLOSED_TEMPORARILY,R&R Caribbean Cuisine,ChIJjz0aZ0KwxokRt856Q65sps8,1.0,4.5,205.0
26466,OPERATIONAL,Wawa,ChIJR66vlGawxokRCy694cFnLYo,1.0,4.1,96.0
26467,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJVVVFsUmwxokRqUcog4Betjo,1.0,4.3,134.0
26468,OPERATIONAL,Riviera D'Italia,ChIJ2_fOvGewxokRUeOJGtZam9c,2.0,4.5,308.0
26469,OPERATIONAL,Roman Delight,ChIJj6TUYFCwxokRSDRA9gHY7SE,2.0,4.4,446.0
26470,OPERATIONAL,Mr P Pizza & Pasta Inc,ChIJlWIJSFCwxokR8sf_midJdd4,1.0,4.1,161.0
26471,OPERATIONAL,Yummi Yummi Chinese Restaurant,ChIJVVzUh7OoxokR-0oSHDZsABc,,4.0,149.0
26472,OPERATIONAL,McDonald's,ChIJpcFqCEmwxokRLgYM3SOCNbg,1.0,2.9,1387.0
26473,OPERATIONAL,Bonnet Lane Family Restaurant,ChIJUYfQyEmwxokRxklVnpcvWoM,1.0,4.3,766.0
26474,OPERATIONAL,Chicken Time,ChIJA16diUKwxokRT_RTFRpLoPE,1.0,4.4,226.0
26475,OPERATIONAL,Chipotle Mexican Grill,ChIJ4zd1SFCwxokRhuLIebuVC60,1.0,3.6,333.0
26476,OPERATIONAL,OHot Cajun Seafood,ChIJQV0E0O2xxokRpv5z3U4msgc,,4.4,32.0
26477,OPERATIONAL,District Taco,ChIJ2fhkjfaxxokRYjSklHdHDjg,1.0,3.3,56.0
26478,OPERATIONAL,Heritage Hoagies,ChIJPVfu0IuxxokRrX3zPztX0FQ,1.0,4.6,127.0
26479,OPERATIONAL,Wawa,ChIJb5_XQmqyxokRwIFdRByOi7U,1.0,4.2,135.0
26480,OPERATIONAL,Ricardo's Restaurant,ChIJjwRR5oqxxokRiCJ45MJQoqY,2.0,4.4,220.0
26481,OPERATIONAL,Franconi's Pizza,ChIJt_bEJ4-xxokRgCgUyB8l_LA,2.0,3.9,96.0
26482,OPERATIONAL,Dunkin',ChIJexmBKI-xxokRmpEsQ32DljI,1.0,3.7,182.0
26483,OPERATIONAL,Panda Bistro,ChIJq8zqJ4-xxokR8xP1-OQDNbM,,3.6,55.0
26484,OPERATIONAL,Shackamaxon Catering,ChIJ4Qf8Na65xokRNqH_RPrrj98,,3.8,6.0
26485,OPERATIONAL,Tin Pan Alley Tavern,ChIJxUEaRo-xxokRoT1WjBFMU3I,1.0,4.2,188.0
26486,OPERATIONAL,Sushiman,ChIJWztQNIqxxokR6ysFnN3fiO8,2.0,4.6,315.0
26487,OPERATIONAL,"All Aboard Cafe - Bryn Athyn, PA",ChIJo9SA7vKxxokRkGkAaL32g9k,,4.7,140.0
26488,OPERATIONAL,La Strada Italian Restaurant I Byo,ChIJFyUOSYqxxokR-qBt5Ma0fzI,2.0,4.7,320.0
26489,OPERATIONAL,Anytime Air Conditioning Inc,ChIJa9UO90yxxokRvnytsX6KrpU,,,
26490,OPERATIONAL,Everest indian cuisine,ChIJtwd8Hv-xxokRi0MVZyNKVLw,,,
26491,OPERATIONAL,Seasons Pizza,ChIJp12kJj6yxokR1MT8wNXe560,1.0,4.3,412.0
26492,OPERATIONAL,Wawa,ChIJb5_XQmqyxokRwIFdRByOi7U,1.0,4.2,135.0
26493,OPERATIONAL,Heritage Hoagies,ChIJPVfu0IuxxokRrX3zPztX0FQ,1.0,4.6,127.0
26494,OPERATIONAL,Ricardo's Restaurant,ChIJjwRR5oqxxokRiCJ45MJQoqY,2.0,4.4,220.0
26495,OPERATIONAL,Miss Philly Grill,ChIJ5dzSHj6yxokRI99TxWZ4sZI,1.0,4.4,533.0
26496,OPERATIONAL,Angelo's Pizza & Ristorante NORTHEAST PHILADELPHIA,ChIJPQApv0GyxokRyv0HtwYjJEE,1.0,4.3,147.0
26497,OPERATIONAL,Oh Bryon's Roast Beef,ChIJqY5HCT6yxokR5ZJZDQpMQEc,1.0,4.5,215.0
26498,OPERATIONAL,Provecho Mexican Grill,ChIJwUsWGXGzxokRTsKgDuC0yrI,2.0,4.5,334.0
26499,OPERATIONAL,Fresh Breads of Europe,ChIJN98euUGyxokRRsiogS8p4LA,,5.0,2.0
26500,OPERATIONAL,La Strada Italian Restaurant I Byo,ChIJFyUOSYqxxokR-qBt5Ma0fzI,2.0,4.7,320.0
26501,OPERATIONAL,Angelo's Ristorante & Pizzeria,ChIJfxa_X03pw4kRaXIWReC2pDY,1.0,,
26502,OPERATIONAL,Anytime Air Conditioning Inc,ChIJa9UO90yxxokRvnytsX6KrpU,,,
26503,OPERATIONAL,Sushiman,ChIJWztQNIqxxokR6ysFnN3fiO8,2.0,4.6,315.0
26504,OPERATIONAL,Everest indian cuisine,ChIJtwd8Hv-xxokRi0MVZyNKVLw,,,
26505,OPERATIONAL,Rangoli: Vibrant Flavors Of India,ChIJQ2a1bFCyxokR17G7hpOmVgU,2.0,4.1,189.0
26506,OPERATIONAL,Uzbekistan Restaurant,ChIJv1XLVWCyxokRpl72dhligMQ,2.0,4.2,971.0
26507,OPERATIONAL,Stoli's Steaks,ChIJQwXm3mGyxokR9yr1hyvmgVU,2.0,4.5,205.0
26508,OPERATIONAL,Wawa,ChIJ4fHUsuqzxokRN__I3Z_YgTo,1.0,4.3,149.0
26509,OPERATIONAL,Cafe Michelangelo,ChIJSeF7bGCyxokRZOQhOjnMFKM,2.0,4.2,889.0
26510,OPERATIONAL,Manhattan Bagel,ChIJCVYX7mGyxokR1N6uYHQLF_g,1.0,4.2,147.0
26511,OPERATIONAL,Seasons Pizza,ChIJp12kJj6yxokR1MT8wNXe560,1.0,4.3,412.0
26512,OPERATIONAL,To-Yo Japanese Restaurant,ChIJCVYX7mGyxokRlSvPXvZBRhY,2.0,4.2,143.0
26513,OPERATIONAL,Passage Restaurant,ChIJX4NPclCyxokRgWMqXL_wfnU,2.0,4.4,120.0
26514,OPERATIONAL,Melody,ChIJN5IVSV6yxokRuHA4iU2Z2HA,2.0,4.7,62.0
26515,OPERATIONAL,Restaurant Lanjeron,ChIJCVYX7mGyxokRZhe54mgsx2Q,,4.6,56.0
26516,OPERATIONAL,Angelo's Pizza & Ristorante NORTHEAST PHILADELPHIA,ChIJPQApv0GyxokRyv0HtwYjJEE,1.0,4.3,147.0
26517,OPERATIONAL,Illianos Pizza Restaurant,ChIJGZcOr2WyxokRFrIscTyJjMM,2.0,3.9,143.0
26518,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJl_gGr2WyxokRWuXQuTMYNbM,1.0,4.3,93.0
26519,OPERATIONAL,Dunkin',ChIJQ2cTSV6yxokR9AcJmTthtFI,1.0,3.7,160.0
26520,OPERATIONAL,Costa's Pizza & Grill,ChIJ37T6SV6yxokROjLQmEY6JxI,1.0,3.7,135.0
26521,OPERATIONAL,Little Istanbul Restaurant,ChIJjfvc8AWzxokRQkzC_oPoFG0,2.0,4.5,359.0
26522,OPERATIONAL,Kin Wha Garden,ChIJCZl80gqzxokRFXJtg9xvfjY,,4.6,76.0
26523,OPERATIONAL,Squire Tavern,ChIJJRKNhyizxokR1AFFcHxrEhs,,4.3,70.0
26524,OPERATIONAL,Utsav Indian Cuisine - Philadelphia,ChIJ6YL8Z5SzxokRgRWx1b8pO9M,,4.3,87.0
26525,OPERATIONAL,Pho Palace,ChIJpxqDsIayxokR0Ub99tcJSAk,1.0,4.4,678.0
26526,OPERATIONAL,Philadelphia Ballroom,ChIJma8CYO6yxokRfXVoNa1f2Cw,,4.6,234.0
26527,OPERATIONAL,Stoli's Steaks,ChIJQwXm3mGyxokR9yr1hyvmgVU,2.0,4.5,205.0
26528,OPERATIONAL,Uzbekistan Restaurant,ChIJv1XLVWCyxokRpl72dhligMQ,2.0,4.2,971.0
26529,OPERATIONAL,Manhattan Bagel,ChIJCVYX7mGyxokR1N6uYHQLF_g,1.0,4.2,147.0
26530,OPERATIONAL,Cafe Michelangelo,ChIJSeF7bGCyxokRZOQhOjnMFKM,2.0,4.2,889.0
26531,OPERATIONAL,To-Yo Japanese Restaurant,ChIJCVYX7mGyxokRlSvPXvZBRhY,2.0,4.2,143.0
26532,OPERATIONAL,Momma Mia’s Pizzeria,ChIJKwWeSVSzxokRqMzykuf9W-U,,4.5,96.0
26533,OPERATIONAL,Restaurant Lanjeron,ChIJCVYX7mGyxokRZhe54mgsx2Q,,4.6,56.0
26534,OPERATIONAL,La Casa Di Lucia,ChIJI8oUVIayxokRpoQwtZnZbdg,2.0,4.3,251.0
26535,OPERATIONAL,Zarhal Restaurant,ChIJcz0qxLGzxokRwxarF3h4WXU,,4.6,45.0
26536,OPERATIONAL,Restaurant Gamarjoba,ChIJlzCf4GGyxokRIjXiqRz-c6Y,2.0,4.5,237.0
26537,OPERATIONAL,Pop's Steak Shop,ChIJ9zejLe6yxokRLIyjSN8_dtc,,,
26538,OPERATIONAL,King Wok Restaurant,ChIJ7elCUIayxokRm46yM4p0tWk,1.0,3.9,85.0
26539,OPERATIONAL,Melody,ChIJN5IVSV6yxokRuHA4iU2Z2HA,2.0,4.7,62.0
26540,OPERATIONAL,restaurant lanjeron,ChIJW0E2-KSzxokRn7YAF3Grl2k,,,
26541,OPERATIONAL,Shafran Family Restaurant,ChIJjeogKcqzxokR5-yffzr8CQk,,4.7,33.0
26542,OPERATIONAL,Georgian Bakery and Cafe,ChIJC9hZ3l-yxokRg7CsbRThTQY,2.0,4.4,292.0
26543,OPERATIONAL,Ninja Sushi & Hibachi Japanese Restaurant,ChIJkyXur4eyxokRHVVIE4emQuE,1.0,4.2,936.0
26544,OPERATIONAL,Station Pizza,ChIJWfXcr4eyxokRbj8bzp2DaKs,1.0,3.9,153.0
26545,OPERATIONAL,Toscana 52 (Food & Bar Takeout with Curbside),ChIJ5cT98qeyxokReDVKqdode34,2.0,4.5,1909.0
26546,OPERATIONAL,Sleep Inn & Suites,ChIJh0Qx-U1NwYkRzJ2VS2RaoGY,,3.7,621.0
26547,OPERATIONAL,Outback Steakhouse,ChIJw42qh0lNwYkRdGrmBEAnLiI,2.0,4.1,2142.0
26548,OPERATIONAL,TGI Fridays,ChIJ7SF7yE5NwYkRGkH-pPoOODg,2.0,3.8,1990.0
26549,OPERATIONAL,Wawa,ChIJ4a0Sr7CyxokRiQdpP2VCEqU,1.0,3.7,74.0
26550,OPERATIONAL,Wawa,ChIJvw0PQVJNwYkR8thJ1Prw01o,1.0,4.0,60.0
26551,OPERATIONAL,Metro Diner,ChIJKTbqCFJNwYkR-npb10dn-Uk,2.0,4.5,2239.0
26552,OPERATIONAL,Dunkin',ChIJC4NMfk5NwYkRaS36HbPmd9c,1.0,3.6,243.0
26553,OPERATIONAL,Frank's Pizza,ChIJZf-i201NwYkR_h9RKcyoB4Y,1.0,4.0,218.0
26554,OPERATIONAL,Atrium Bistro,ChIJUUMO67CyxokRS78I5rfUSX4,2.0,3.6,23.0
26555,OPERATIONAL,Dunkin',ChIJy__YHa14z4kRdZ6IfWlnEjE,1.0,4.1,166.0
26556,OPERATIONAL,American Crab Co,ChIJ-Qhmi4isxokRrweT56yP7-g,2.0,4.4,530.0
26557,OPERATIONAL,Carrabba's Italian Grill,ChIJVy4lIEpNwYkRGg_KyiehVC8,2.0,4.2,1649.0
26558,OPERATIONAL,Sleep Inn & Suites,ChIJh0Qx-U1NwYkRzJ2VS2RaoGY,,3.7,621.0
26559,OPERATIONAL,Outback Steakhouse,ChIJw42qh0lNwYkRdGrmBEAnLiI,2.0,4.1,2142.0
26560,OPERATIONAL,Chickie's & Pete's,ChIJdyvZXkhNwYkRK5RnDhCSfZg,2.0,4.2,479.0
26561,OPERATIONAL,TGI Fridays,ChIJ7SF7yE5NwYkRGkH-pPoOODg,2.0,3.8,1990.0
26562,OPERATIONAL,Applebee's Grill + Bar,ChIJExhHKUlNwYkRtsG7_gYiVA0,2.0,4.2,2234.0
26563,OPERATIONAL,La Cena Restaurant,ChIJTyi_hmxNwYkR9vKBhqBIzQQ,2.0,4.4,409.0
26564,OPERATIONAL,Dunkin',ChIJC4NMfk5NwYkRaS36HbPmd9c,1.0,3.6,243.0
26565,OPERATIONAL,Asian Halal Meat Market,ChIJecGdEjlNwYkRdC0ULNFqTNg,2.0,3.3,143.0
26566,OPERATIONAL,Wawa,ChIJvw0PQVJNwYkR8thJ1Prw01o,1.0,4.0,60.0
26567,OPERATIONAL,Metro Diner,ChIJKTbqCFJNwYkR-npb10dn-Uk,2.0,4.5,2239.0
26568,OPERATIONAL,Hong Kong Star Noodle House,ChIJ1WwKGjhNwYkRHNH-sygsPOY,1.0,4.0,196.0
26569,OPERATIONAL,Frank's Pizza,ChIJZf-i201NwYkR_h9RKcyoB4Y,1.0,4.0,218.0
26570,OPERATIONAL,Papa John's Pizza,ChIJj_6n-DhNwYkRIUP7z0ADpbc,1.0,2.9,222.0
26571,OPERATIONAL,Shagun Palace,ChIJc95cDjlNwYkRrcfADkfaEIY,2.0,3.9,386.0
26572,OPERATIONAL,PrimoHoagies,ChIJzyQz9EdNwYkR6JoYueEL3jM,2.0,4.1,161.0
26573,OPERATIONAL,Liberty Bell Gastropub,ChIJ7wHLH1JNwYkRQ5cuF1tijp4,,4.7,56.0
26574,OPERATIONAL,Parxgrill,ChIJdVYx58dNwYkR9sMTA3lASpA,,4.1,18.0
26575,OPERATIONAL,Burgervana,ChIJ77KeUclNwYkR5NqdJEDfWqk,,5.0,1.0
26576,OPERATIONAL,Bambu Noodle House,ChIJazHQSkRNwYkRi-y3WZRNBZU,,3.5,58.0
26577,OPERATIONAL,La Cena Restaurant,ChIJTyi_hmxNwYkR9vKBhqBIzQQ,2.0,4.4,409.0
26578,OPERATIONAL,Taste Cafe,ChIJLR7A_IBSwYkRSUwVb0HWsog,,4.5,112.0
26579,OPERATIONAL,Dunkin',ChIJBccRXoBSwYkRBRJTAc18dog,1.0,4.1,64.0
26580,OPERATIONAL,Diana's Pizza,ChIJEZ55HY5SwYkRk6B3xUeq0NE,1.0,4.2,125.0
26581,OPERATIONAL,Kelly's Kitchen,ChIJi8SU_IBSwYkRDh7eDhIHqgw,1.0,4.3,139.0
26582,OPERATIONAL,Tako Japanese Restaurant,ChIJ-cQbw2xNwYkRDhlCUPBxSE4,2.0,4.6,408.0
26583,OPERATIONAL,El Limon Bensalem,ChIJzSCgdqRNwYkRXq639GK9EbM,,5.0,2.0
26584,CLOSED_TEMPORARILY,AJ's Cheesesteaks,ChIJLXGhlGxNwYkRJJYFkqLABrc,1.0,4.4,282.0
26585,OPERATIONAL,Newportville Inn,ChIJ7UgiFYxNwYkRtdSqOuoIKNA,2.0,4.6,732.0
26586,OPERATIONAL,Tony's King of Pizza,ChIJK1rBO4lNwYkRZMvRbYd348k,1.0,4.4,123.0
26587,OPERATIONAL,Bagelocity & The Soup King Cafe,ChIJX_k00o5NwYkRYbmKse2k6F8,1.0,4.4,427.0
26588,OPERATIONAL,Roadhouse Inn,ChIJD-Ay84pNwYkRQDZHfP30AbE,1.0,4.1,184.0
26589,OPERATIONAL,New King Wok,ChIJAUFF0Y5NwYkRbhd4lfFn_1Y,1.0,3.9,76.0
26590,OPERATIONAL,Camila's Pizzeria I,ChIJmQM9oR9NwYkRnnOnvkdzA8o,1.0,4.2,27.0
26591,OPERATIONAL,Aldo's Pizzeria III,ChIJ-_8dnolNwYkRBOLKH7q8goc,1.0,4.4,180.0
26592,OPERATIONAL,Brodie's Ice Cream Bar,ChIJc_YLd4lNwYkRWxdJGoxcTbw,1.0,4.5,294.0
26593,OPERATIONAL,Dunkin',ChIJs0oxMQVSwYkRYMS9T1z-0Zw,1.0,3.6,245.0
26594,OPERATIONAL,Stadium Bar & Grill,ChIJy1QPoAdSwYkRMEPT500yRrM,1.0,3.9,149.0
26595,OPERATIONAL,Wawa,ChIJ75c2NARSwYkRPfPAVAQTPxo,1.0,4.1,120.0
26596,OPERATIONAL,Hong Kong,ChIJ6VZLiAZSwYkRY8ID3K7Koow,1.0,4.0,128.0
26597,OPERATIONAL,Taco Bell,ChIJXS0gyONNwYkRPxnMOxuXi5E,1.0,4.0,1140.0
26598,OPERATIONAL,Rita's Italian Ice & Frozen Custard,ChIJNaO6tg9SwYkRzGojI8knFQU,1.0,4.6,146.0
26599,OPERATIONAL,McDonald's,ChIJo9e6GwVSwYkRofPVMe9kJIA,1.0,3.5,864.0
26600,OPERATIONAL,Domino's Pizza,ChIJuwU-KFBSwYkRJnGqLogOnzA,1.0,3.0,290.0
26601,OPERATIONAL,Joe's Pizza,ChIJwVWSp_dRwYkRKYrm8xsi4dM,1.0,4.5,161.0
26602,OPERATIONAL,Madison,ChIJZ5BMMQVSwYkRyMr1CBfPefA,1.0,4.7,447.0
26603,OPERATIONAL,Subway,ChIJhTcRsOFNwYkRlLIuTDTGmKg,1.0,4.1,108.0
26604,OPERATIONAL,Wendy's,ChIJlQICB05TwYkRsrwRmAWKHCI,1.0,3.5,169.0
26605,OPERATIONAL,Little Rocky's Pizza,ChIJF_BdfQdSwYkRV8u6EQUrfh8,1.0,4.2,101.0
26606,OPERATIONAL,Burger King,ChIJ5SFipRpSwYkR3zN-G7vsUgc,1.0,3.7,513.0
26607,OPERATIONAL,Georgine's Jr.,ChIJgd_UGgVSwYkRBYJ1JjqLSV4,1.0,4.4,801.0
26608,OPERATIONAL,Skyline Restaurant LLC,ChIJGaKrNgVSwYkR1tZ3wDMczq8,,4.5,2.0
26609,OPERATIONAL,Musus’ Kitchen,ChIJ6bIJRwVSwYkRHOvRMi2YGds,,4.6,60.0
26610,OPERATIONAL,Village Pizza and Steak,ChIJkR8EnhtTwYkRMC-KLYw9YtQ,,5.0,2.0
26611,OPERATIONAL,Slack's Hoagie Shack,ChIJgVKsC-NNwYkRSpOH4PMAsfA,1.0,5.0,2.0
26612,OPERATIONAL,La Vera Pizza No 2,ChIJQ6jLqhtSwYkRHIWFhPXNO0c,,4.1,140.0
26613,OPERATIONAL,Wawa,ChIJQWK9VidOwYkRAhosobFpOAU,1.0,3.7,102.0
26614,OPERATIONAL,Dunkin',ChIJE_z6VR9OwYkRzCzx1GBWJc4,1.0,4.1,422.0
26615,OPERATIONAL,Elena monche,ChIJsfszkm1PwYkRjOOy2VqEqCY,,,
26616,OPERATIONAL,Bristol Beer and Grill,ChIJXUf2Rd9RwYkRYzXc4J_9i8M,,4.2,66.0
26617,OPERATIONAL,Food & Brews Restaurant - Burgers.Wings. Beer.,ChIJ6eEScNlRwYkRcHx14zBz26g,,4.3,7.0
26618,OPERATIONAL,pizzeria,ChIJpcwQclVRwYkRx4WyqEtru-w,,5.0,2.0
26619,OPERATIONAL,Flakes N Ting LLC,ChIJEzC0fPJRwYkR5cbO8-sBEYE,,5.0,6.0
26620,OPERATIONAL,Burger King,ChIJl8lQ3hlOwYkRS3pbHFYmitM,1.0,3.7,647.0
26621,OPERATIONAL,R & J Fuel Mini Mart,ChIJ02RrKdBRwYkRu-1GeeDpjN8,,5.0,1.0
26622,OPERATIONAL,McDonald's,ChIJH2yw4rZRwYkRiC26DKU_wKk,1.0,3.6,897.0
26623,OPERATIONAL,Dallas Diner,ChIJ0aYpSM5RwYkRbXmju4NFXbQ,1.0,4.1,555.0
26624,OPERATIONAL,Under the Pier,ChIJRQ7OB8tRwYkRDgLHWlQz1GY,2.0,4.4,620.0
26625,OPERATIONAL,Wawa,ChIJQWK9VidOwYkRAhosobFpOAU,1.0,3.7,102.0
26626,OPERATIONAL,A & S Pizza & Pasta,ChIJienE9M5RwYkR-g48SKew6Jc,1.0,4.6,325.0
26627,OPERATIONAL,Royal Mobile Food Truck,ChIJM_OHvINRwYkRaNETldPVn0o,,,
26628,OPERATIONAL,R & J Fuel Mini Mart,ChIJ02RrKdBRwYkRu-1GeeDpjN8,,5.0,1.0
26629,OPERATIONAL,Food & Brews Restaurant - Burgers.Wings. Beer.,ChIJ6eEScNlRwYkRcHx14zBz26g,,4.3,7.0
26630,OPERATIONAL,Ponticelli Pizzeria & Restaurant,ChIJG5-iB8tRwYkR5jnFJRq29i0,1.0,4.6,191.0
26631,OPERATIONAL,Flakes N Ting LLC,ChIJEzC0fPJRwYkR5cbO8-sBEYE,,5.0,6.0
26632,OPERATIONAL,pizzeria,ChIJpcwQclVRwYkRx4WyqEtru-w,,5.0,2.0
26633,OPERATIONAL,Faith Restaurant,ChIJgww2DcpRwYkRRCcL-z9mIwg,,4.7,21.0
26634,OPERATIONAL,"Turkish American Club Of Levittown, Pa",ChIJ5YpVbcpRwYkRuM1uT6ZEJx4,,5.0,3.0
26635,OPERATIONAL,Bristol Beer and Grill,ChIJXUf2Rd9RwYkRYzXc4J_9i8M,,4.2,66.0
26636,CLOSED_TEMPORARILY,Casa Gangone,ChIJOZKtTCNQwYkR2YRWYvlrKWw,,4.6,48.0
26637,OPERATIONAL,Groovy Pizza & Cafe,ChIJM7iwYyJQwYkRcaGbZCSyhIA,2.0,3.9,151.0
26638,OPERATIONAL,Rocco's Pizza & Italian Restaurant,ChIJ7-R5TiNQwYkR-c8HYpypLTk,1.0,4.6,347.0
26639,OPERATIONAL,Debbie's Snack Shop,ChIJpZqzuyJQwYkRicIT4XuoHuQ,,4.5,93.0
26640,OPERATIONAL,Wha May Kitchen,ChIJxcRDYiJQwYkRnmgPt1hzFkk,,3.5,52.0
26641,OPERATIONAL,Doc's Bagels,ChIJK_A3cVdRwYkR3PVzKnqtGvk,,5.0,10.0
26642,OPERATIONAL,Asian House Restaurant,ChIJeWSNoA9bwYkRQG9b3IhsFTs,2.0,4.1,161.0
26643,OPERATIONAL,Bob's Corner Deli,ChIJsz6k_AFQwYkRB3ZEGfeanvQ,1.0,4.4,324.0
26644,OPERATIONAL,Liberty II Diner Aksaray LLC,ChIJJyDQUsZawYkRdiaRy8eZuFg,1.0,4.3,400.0
26645,OPERATIONAL,Starbucks,ChIJBSmJqBJbwYkRX6rTKcyoFoo,2.0,4.3,396.0
26646,OPERATIONAL,Iron Skillet Restaurant,ChIJabQH9xRbwYkRrNm5p-nOMPc,1.0,4.0,872.0
26647,OPERATIONAL,Mangia Brick Oven Pizza & Grill,ChIJD7VdMA5bwYkRwYhyLANufVM,2.0,4.0,233.0
26648,OPERATIONAL,Jimmy's,ChIJF221If5bwYkR9aGSjyPYdj8,,,
26649,OPERATIONAL,Arby's,ChIJ9wgX9xRbwYkRmqxEZvtGL1w,1.0,3.8,357.0
26650,OPERATIONAL,Wawa,ChIJg52Q6m1bwYkRXn6FWaxYNo4,1.0,4.3,108.0
26651,OPERATIONAL,Iron Skillet Restaurant,ChIJabQH9xRbwYkRrNm5p-nOMPc,1.0,4.0,872.0
26652,OPERATIONAL,Wendy's,ChIJHQmcW2pbwYkRe2mlLkLRvvM,1.0,3.9,1160.0
26653,OPERATIONAL,Sfizio Pizza,ChIJtdm6JnRbwYkRCAzvR-d4Xrk,2.0,4.4,158.0
26654,OPERATIONAL,Angie’s Family Restaurant,ChIJqf9hIVJbwYkRGlXnQIAAfx0,,,
26655,OPERATIONAL,Arby's,ChIJ9wgX9xRbwYkRmqxEZvtGL1w,1.0,3.8,357.0
26656,OPERATIONAL,The Chesterfield Inn,ChIJDUU6Bx5dwYkRcgUDQz8UFYM,2.0,4.5,463.0
26657,OPERATIONAL,Gambler Ridge Golf Course,ChIJexYtG5hmwYkRk8WSEgQeetI,,3.9,319.0
26658,OPERATIONAL,Chop Six,ChIJ9x-Cv9ZlwYkRYdcU8kkWa8c,,1.4,13.0
26659,OPERATIONAL,Ale House,ChIJdQfrLkxlwYkRUknXyrWgtIA,,5.0,2.0
26660,OPERATIONAL,Fusaro Pizza Jackson,ChIJNdjc3Sp7wYkR2s3IswBPgPo,,4.7,22.0
26661,OPERATIONAL,QuickChek,ChIJB0GMSp97wYkR5gQN2GzHDD4,,3.3,30.0
26662,OPERATIONAL,Mangia Brick Oven Pizza,ChIJ1RUzRp97wYkRsWDgvrMbqu8,2.0,4.2,378.0
26663,OPERATIONAL,Wawa,ChIJiT3VfJZ7wYkRGVMDqJ50icA,1.0,4.2,35.0
26664,OPERATIONAL,Chin Wong,ChIJiUiB49B-wYkRj4UvrmzEaqs,2.0,3.8,83.0
26665,OPERATIONAL,Golden Crown Restaurant,ChIJN6c-z0p5wYkRghX_oUfPT5k,2.0,3.7,57.0
26666,OPERATIONAL,Emilios Restaurant,ChIJeXY17sp-wYkRGoJbF2n1hyE,1.0,3.7,91.0
26667,OPERATIONAL,Chicken-n-More,ChIJiUiB49B-wYkRe1uojdJFg5Y,,4.3,136.0
26668,OPERATIONAL,Dunkin',ChIJeXY17sp-wYkRQFXgSyW7oLo,1.0,3.4,189.0
26669,OPERATIONAL,Wawa,ChIJYWaNG8t-wYkRZ8jV_KH8fac,1.0,4.0,51.0
26670,OPERATIONAL,Shing Loon,ChIJeXY17sp-wYkRjeLDsEH-kqs,1.0,4.0,50.0
